mysql> select * from log;

+-----+---------------------+---------+----------------------------------+-------+
| id  | time                | cell_id | comment                          | event |
| 301 | 2019-01-11 11:50:44 |       3 | 104: F2A99B                      |     7 |
| 302 | 2019-01-11 11:50:44 |       3 | 104: F2A99B                      |     1 |
| 303 | 2019-01-11 11:50:47 |       3 | 104: F2A99B                      |     8 |
| 304 | 2019-01-11 11:50:53 |       3 | 105: 9249D2                      |     7 |
| 305 | 2019-01-11 11:50:53 |       3 | 105: 9249D2                      |     6 |
| 306 | 2019-01-11 11:50:56 |       3 | 105: 9249D2                      |     8 |
| 307 | 2019-01-11 11:51:01 |       3 | 106: CBEFD3                      |     7 |
| 308 | 2019-01-11 11:51:01 |       3 | 106: CBEFD3                      |     3 |
| 309 | 2019-01-11 11:51:04 |       3 | 106: CBEFD3                      |     8 |
| 310 | 2019-01-11 11:51:09 |       3 | 107: EDA46B                      |     7 |
| 311 | 2019-01-11 11:51:09 |       3 | 107: EDA46B                      |     3 |
| 312 | 2019-01-11 11:51:12 |       3 | 107: EDA46B                      |     8 |
| 313 | 2019-01-11 11:51:18 |       3 | 108: 59C48C                      |     7 |
| 314 | 2019-01-11 11:51:18 |       3 | 108: 59C48C                      |     4 |
| 315 | 2019-01-11 11:51:21 |       3 | 108: 59C48C                      |     8 |
| 316 | 2019-01-11 11:51:27 |       3 | 109: 02F21F                      |     7 |
| 317 | 2019-01-11 11:51:27 |       3 | 109: 02F21F                      |     3 |
| 318 | 2019-01-11 11:51:30 |       3 | 109: 02F21F                      |     8 |
| 319 | 2019-01-11 11:51:35 |       3 | 110: 0BD792                      |     7 |
| 320 | 2019-01-11 11:51:35 |       3 | 110: 0BD792                      |     6 |
| 321 | 2019-01-11 11:51:38 |       3 | 110: 0BD792                      |     8 |
| 322 | 2019-01-11 11:51:43 |       3 | 111: 0E73D3                      |     7 |
| 323 | 2019-01-11 11:51:47 |       3 | 111: 0E73D3                      |     6 |
| 324 | 2019-01-11 11:51:50 |       3 | 111: 0E73D3                      |     8 |
| 325 | 2019-01-11 11:51:55 |       3 | 112: 62F4A1                      |     7 |
| 326 | 2019-01-11 11:51:56 |       3 | 112: 62F4A1                      |     4 |
| 327 | 2019-01-11 11:51:59 |       3 | 112: 62F4A1                      |     8 |
| 328 | 2019-01-11 11:52:04 |       3 | 113: 4D6FBA                      |     7 |
| 329 | 2019-01-11 11:52:04 |       3 | 113: 4D6FBA                      |     1 |
| 330 | 2019-01-11 11:52:07 |       3 | 113: 4D6FBA                      |     8 |
| 331 | 2019-01-11 11:52:13 |       3 | 114: FA8966                      |     7 |
| 332 | 2019-01-11 11:52:13 |       3 | 114: FA8966                      |     4 |
| 333 | 2019-01-11 11:52:16 |       3 | 114: FA8966                      |     8 |
| 334 | 2019-01-11 11:52:21 |       3 | 115: FF2261                      |     7 |
| 335 | 2019-01-11 11:52:21 |       3 | 115: FF2261                      |     3 |
| 336 | 2019-01-11 11:52:24 |       3 | 115: FF2261                      |     8 |
| 337 | 2019-01-11 11:52:29 |       3 | 116: 1D8BF6                      |     7 |
| 338 | 2019-01-11 11:52:29 |       3 | 116: 1D8BF6                      |     6 |
| 339 | 2019-01-11 11:52:32 |       3 | 116: 1D8BF6                      |     8 |
| 340 | 2019-01-11 11:52:37 |       3 | 117: 4E0243                      |     7 |
| 341 | 2019-01-11 11:52:41 |       3 | 117: 4E0243                      |     6 |
| 342 | 2019-01-11 11:52:44 |       3 | 117: 4E0243                      |     8 |
| 343 | 2019-01-11 11:52:49 |       3 | 118: D6312F                      |     7 |
| 344 | 2019-01-11 11:52:59 |       3 | 118: D6312F                      |     4 |
| 345 | 2019-01-11 11:53:02 |       3 | 118: D6312F                      |     8 |
| 346 | 2019-01-11 11:53:07 |       3 | 119: 911BC7                      |     7 |
